id_portal,url,fuente,precio_usd,area_final_m2,dormitorios,banos,cocheras,antiguedad_anios,amenities_count,tipo_propiedad,latitud,longitud,distrito_oficial,h3_index_8,dist_mar_km,dist_centro_km,area_por_dormitorio,mismatch_type,precision_geocoding,cantidad_denuncias,count_1km_supermercados,dist_nearest_m_supermercados,count_1km_farmacias,dist_nearest_m_farmacias,count_1km_colegios,dist_nearest_m_colegios,count_1km_hospitales,dist_nearest_m_hospitales,count_1km_bancos,dist_nearest_m_bancos,count_1km_universidades,dist_nearest_m_universidades,count_1km_parqueos,dist_nearest_m_parqueos,tiene_numero_de_pisos,tiene_ascensores,tiene_cocina,tiene_centros_comerciales_cercanos,tiene_piso_en_el_que_se_encuentra,tiene_seguridad,tiene_exteriores,tiene_reposteros_en_cocina,tiene_closet,tiene_recepcion,tiene_intercomunicador,tiene_cerca_a_colegios,tiene_amueblado_a,tiene_mascotas,tiene_cerca_a_parque_a_menos_de_2_cdras,tiene_tipo_de_cochera,tiene_terraza,tiene_piscina,tiene_av_acceso_asfaltada,tiene_vista_a_la_ciudad,tiene_walk_in_closet,tiene_bano_de_servicio,tiene_cuartos_de_servicio,tiene_numero_de_departamentos,tiene_sistema_contra_incendios,tiene_acabados_de_lujo,tiene_jardines,tiene_en_condominio,tiene_vista_al_mar,tiene_vista_parque,tiene_caseta_de_guardia,tiene_frente_a_parque,tiene_cerco_de_material_noble,tiene_portero_electrico,tiene_av_acceso_afirmada,tiene_duplex,tiene_frente_al_mar_primera_fila,tiene_jacuzzi,cocheras_informadas,es_estudio,estrato_nse,categoria_distrito,cat_dist_emergente,cat_dist_establecido,cat_dist_popular,count_500m_osm_supermercados,count_1km_osm_supermercados,dist_nearest_m_osm_supermercados,count_500m_osm_malls,count_1km_osm_malls,dist_nearest_m_osm_malls,count_500m_osm_universidades,count_1km_osm_universidades,dist_nearest_m_osm_universidades,count_500m_osm_parques,count_1km_osm_parques,dist_nearest_m_osm_parques,count_500m_osm_farmacias,count_1km_osm_farmacias,dist_nearest_m_osm_farmacias,count_500m_osm_bancos,count_1km_osm_bancos,dist_nearest_m_osm_bancos,count_500m_osm_estaciones,count_1km_osm_estaciones,dist_nearest_m_osm_estaciones,n_comisarias_distrito,denuncias_otras_distrito,denuncias_patrimoniales_distrito,denuncias_violentas_distrito
50441814,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-duplex-de-210-m-sup2--en-santo-50441814.html,adondevivir,2000.0,210.0,3.0,2.0,2.0,12.0,19.0,Departamento,-12.098346366449755,-77.03896262222898,San Isidro,888e62c0b9fffff,0.7483979728866414,5.88714196944841,70.0,ninguno,exacta,36,18.0,231.2,51.0,108.2,42.0,118.5,46.0,355.8,55.0,130.9,28.0,266.7,60.0,24.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,5,establecido,0,1,0,0,0,1033.672249578861,0,0,1403.010059194309,0,5,658.9550899191227,4,15,120.20266562822282,1,6,352.68379814209743,4,19,189.23918507600982,0,0,4008.459419686237,2,1664,2775,797
50795573,https://www.adondevivir.com/propiedades/clasificado/alclapin-barranco-limite-miraflores-departamento-amoblado-1-50795573.html,adondevivir,650.0,60.0,1.0,1.0,1.0,3.0,13.0,Departamento,-12.1321037,-77.0187147,Barranco,888e62c529fffff,1.2329670431091313,9.589024128284466,60.0,ninguno,exacta,19,15.0,59.4,33.0,98.0,56.0,284.4,20.0,139.2,29.0,41.1,12.0,263.0,16.0,317.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,4,establecido,0,1,0,2,5,224.34271689260277,2,2,277.9279577737146,0,2,501.90288438014824,18,50,74.31191488414423,4,7,193.60061762370313,1,8,457.58671803305157,0,0,2086.8880989985223,2,1153,1379,827
51134377,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-210-m-sup2--cerca-al-golf-y-51134377.html,adondevivir,2000.0,210.0,3.0,2.0,2.0,12.0,17.0,Departamento,-12.0995776,-77.0401944,San Isidro,888e62c0bdfffff,0.6033137099850695,6.0482613100042695,70.0,ninguno,cuadra,16,12.0,623.4,18.0,150.4,21.0,102.5,12.0,403.8,31.0,158.3,14.0,272.8,41.0,327.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,0,1023.8313968027695,0,0,1577.9133351427445,0,4,828.1305404248651,4,20,265.0992270288209,0,4,534.028908832854,3,17,373.64982203692114,0,0,4181.12828087681,2,1664,2775,797
52887678,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-penthouse-con-piscina-vista-al-mar-en-52887678.html,adondevivir,6500.0,440.0,4.0,4.0,2.0,7.0,17.0,Departamento,-12.12747,-77.0357059,Miraflores,888e62ce5bfffff,0.7340618095204845,9.048557206719266,110.0,ninguno,cuadra,34,15.0,149.7,34.0,136.2,33.0,264.4,44.0,136.0,60.0,183.4,23.0,80.5,60.0,154.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,5,establecido,0,1,0,0,5,520.3587130671104,0,4,629.4832331893276,0,1,919.0425146381428,13,26,103.7440434849714,0,18,645.6645149897461,0,17,644.5413165779693,0,0,3851.5654942323667,2,3949,6925,1967
52911230,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-hermoso-duplex-amoblado-2-dorm.-en-52911230.html,adondevivir,1000.0,115.0,2.0,2.0,2.0,8.0,11.0,Departamento,-12.128018383528747,-77.03400699641531,Miraflores,888e62ce5bfffff,0.5474265570638733,9.095281272678829,57.5,ninguno,exacta,34,15.0,149.7,34.0,136.2,33.0,264.4,44.0,136.0,60.0,183.4,23.0,80.5,60.0,154.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,5,establecido,0,1,0,2,6,435.33809715715853,0,6,597.2965541828981,0,2,889.8570816814963,11,28,102.10860865708267,0,14,611.5608939719563,5,18,457.4172546196,0,0,3668.532679008529,2,3949,6925,1967
53583810,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-dpto.-de-1-dorm.-en-san-miguel-53583810.html,adondevivir,490.0,50.0,1.0,1.0,0.0,7.0,16.0,Departamento,-12.0820122,-77.1034293,San Miguel,888e62c18dfffff,2.102023646603005,9.059055469372714,50.0,ninguno,exacta,1,7.0,107.3,27.0,106.9,31.0,254.3,1.0,889.9,18.0,105.2,5.0,257.0,8.0,36.8,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,3,emergente,1,0,0,0,0,1481.7097736240105,0,0,1623.8626294300784,0,0,1240.4621447097945,8,28,174.29330078245425,0,0,1083.6949641310785,0,1,906.625445806099,0,0,10070.483715391207,2,1814,1626,1784
53606264,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-equipado-de-187-m-sup2--en-zona-53606264.html,adondevivir,2000.0,187.0,3.0,3.0,2.0,6.0,14.0,Departamento,-12.1113551,-77.0409461,Miraflores,888e62c0b7fffff,0.7141019044968069,7.348367233751984,62.333333333333336,ninguno,exacta,14,15.0,350.3,31.0,271.3,33.0,106.9,46.0,287.4,34.0,569.2,9.0,259.5,35.0,234.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,5,405.718954903439,0,0,1007.239217755425,0,1,781.3750941510752,12,42,62.642338711934045,3,13,422.3628391181268,0,11,510.6069262290601,0,0,4411.565369872254,2,3949,6925,1967
53626280,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-excelente-dpto.-amoblado-de-3-dorm.-miraflores-53626280.html,adondevivir,1100.0,100.0,3.0,2.0,1.0,8.0,24.0,Departamento,-12.13478247345102,-77.02302281163941,Miraflores,888e62c52dfffff,0.8673043562178318,9.845709578657791,33.333333333333336,ninguno,exacta,25,13.0,483.0,17.0,405.0,42.0,216.5,17.0,295.0,24.0,84.6,12.0,129.7,29.0,129.1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,5,establecido,0,1,0,2,6,323.679798916748,0,4,501.04425996133153,1,3,103.56655022373016,11,42,178.06229811083568,0,8,591.4277329207451,1,3,373.64921331817874,0,0,2624.383659189726,2,3949,6925,1967
53685164,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-153-m-sup2--a-$2000-con-53685164.html,adondevivir,2000.0,153.0,3.0,2.0,2.0,7.0,6.0,Departamento,-12.112302011855038,-77.05031190573385,Miraflores,888e62ce4bfffff,1.3842576959806376,7.702205160962748,51.0,ninguno,exacta,7,6.0,424.9,9.0,563.1,13.0,250.5,18.0,323.0,6.0,432.2,3.0,448.6,12.0,245.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,2,3,309.9441898774414,0,0,1640.2715143324133,0,0,1044.3159585126093,7,31,159.22296032329194,4,6,298.75556518501435,1,2,351.39144638159866,0,0,5432.719264099692,2,3949,6925,1967
54491524,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-255-m-sup2--a-$2-800-cerca-al-54491524.html,adondevivir,2800.0,255.0,3.0,2.0,2.0,1.0,14.0,Departamento,-12.108184208195045,-77.03785950475464,Miraflores,888e62c0b1fffff,0.4237003134523503,6.945059020191097,85.0,frontera,exacta,34,10.0,157.1,24.0,178.0,30.0,451.1,24.0,196.0,35.0,122.5,11.0,77.8,48.0,66.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,2,424.6828149412048,0,0,1277.152784719418,0,1,892.766767683938,9,34,213.08882976065465,3,7,117.23538012728345,9,13,148.13801493978295,0,0,4012.8972764947916,2,3949,6925,1967
54972427,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-de-136-m-sup2--a-$1-300-54972427.html,adondevivir,1300.0,136.0,1.0,1.0,2.0,1.0,11.0,Departamento,-12.1080603,-77.0379086,Miraflores,888e62c0b1fffff,0.4092667358311814,6.93221591141294,136.0,frontera,exacta,34,10.0,157.1,24.0,178.0,30.0,451.1,24.0,196.0,35.0,122.5,11.0,77.8,48.0,66.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,2,439.1235063875826,0,0,1291.204522158304,0,1,886.7696663495356,9,35,203.05780600387735,3,7,111.68239168023071,9,13,133.69349976070188,0,0,4015.284240810106,2,3949,6925,1967
54972855,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-duplex-de-163-m-sup2--cerca-a-54972855.html,adondevivir,1700.0,163.0,3.0,2.0,2.0,3.0,18.0,Departamento,-12.1079869,-77.03234029999999,Miraflores,888e62c0b3fffff,0.8965638645646465,6.860869828573175,54.333333333333336,ninguno,exacta,24,17.0,256.2,60.0,199.7,53.0,212.4,60.0,110.7,60.0,254.7,23.0,177.9,60.0,74.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,5,establecido,0,1,0,0,1,694.1555079790362,0,1,808.2538824211456,0,3,539.2728205264914,7,25,156.04989146544082,1,17,271.25353810914055,1,17,212.57642326587336,0,0,3422.9205212212128,2,3949,6925,1967
55156021,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-departamento-de-213-m-sup2--a-$2-100-55156021.html,adondevivir,2500.0,213.0,3.0,3.0,2.0,13.0,0.0,Departamento,-12.099362923247718,-77.04360599140166,San Isidro,888e62c0bdfffff,0.7393270868792912,6.113981756997303,71.0,ninguno,exacta,16,12.0,623.4,18.0,150.4,21.0,102.5,12.0,403.8,31.0,158.3,14.0,272.8,41.0,327.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,2,802.1460924186897,0,0,1451.3215138450253,0,1,996.9180872071859,1,18,222.76867772597345,1,5,292.44913578331597,0,16,704.1156020523362,0,0,4470.652845390387,2,1664,2775,797
55314477,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-de-147-m-sup2--3-dorm-55314477.html,adondevivir,1100.0,147.0,3.0,2.0,1.0,23.0,12.0,Departamento,-12.0937674,-77.0367772,San Isidro,888e62c0b9fffff,1.297227907012806,5.343360928998168,49.0,ninguno,exacta,36,18.0,231.2,51.0,108.2,42.0,118.5,46.0,355.8,55.0,130.9,28.0,266.7,60.0,24.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,1,471.8645198255563,0,1,846.6671790564153,3,4,162.4107712856452,3,15,188.30383750085628,2,23,385.16633043171464,8,16,155.43604175983154,0,0,3502.842421432985,2,1664,2775,797
55336324,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-departamento-de-140-m-sup2--a-$1-850-55336324.html,adondevivir,1850.0,140.0,3.0,2.0,2.0,5.0,12.0,Departamento,-12.0922754,-77.0352289,San Isidro,888e62c0b9fffff,1.5070044561343634,5.153319034484952,46.666666666666664,ninguno,exacta,36,18.0,231.2,51.0,108.2,42.0,118.5,46.0,355.8,55.0,130.9,28.0,266.7,60.0,24.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,1,266.9562875143882,0,1,654.8563106406415,3,4,71.5666116896421,2,17,237.3414465115745,7,29,279.89797202509703,5,25,186.97702361249065,0,0,3268.595719649559,2,1664,2775,797
56439177,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-equipado-de-140-m-sup2--cerca-al-56439177.html,adondevivir,1350.0,140.0,3.0,2.0,2.0,15.0,15.0,Departamento,-12.094803737997175,-77.03554373907164,San Isidro,888e62c0b9fffff,1.2329580241296465,5.436472783110485,46.666666666666664,ninguno,exacta,36,18.0,231.2,51.0,108.2,42.0,118.5,46.0,355.8,55.0,130.9,28.0,266.7,60.0,24.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,1,550.0579984317062,0,1,937.8108441540156,3,5,318.417643131373,4,20,59.46718000972618,4,15,263.6000447327456,8,24,60.692588946184536,0,0,3469.9628345582796,2,1664,2775,797
56638036,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-de-120-m-sup2--cerca-del-56638036.html,adondevivir,1600.0,120.0,3.0,2.0,2.0,5.0,10.0,Departamento,-12.1080603,-77.0379086,Miraflores,888e62c0b1fffff,0.4092667358311814,6.93221591141294,40.0,frontera,exacta,34,10.0,157.1,24.0,178.0,30.0,451.1,24.0,196.0,35.0,122.5,11.0,77.8,48.0,66.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,2,439.1235063875826,0,0,1291.204522158304,0,1,886.7696663495356,9,35,203.05780600387735,3,7,111.68239168023071,9,13,133.69349976070188,0,0,4015.284240810106,2,3949,6925,1967
57003652,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-190-m-sup2--a-$2-300-frente-al-57003652.html,adondevivir,2300.0,190.0,3.0,2.0,2.0,15.0,12.0,Departamento,-12.121629989626513,-77.04219268664701,Miraflores,888e62ce5dfffff,1.685982426138615,8.496648837288774,63.333333333333336,ninguno,exacta,15,3.0,757.1,8.0,460.2,15.0,583.6,11.0,489.1,2.0,836.4,6.0,683.2,10.0,141.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,2,677.7802731471693,0,1,582.4087072023859,1,1,392.8207582277401,13,34,80.56924500930063,0,9,539.8650402097641,0,1,755.351227576068,0,0,4593.183457911511,2,3949,6925,1967
57530761,https://www.adondevivir.com/propiedades/clasificado/alclapin-ocasion!-alquilo-departamento-en-exclusivo-condominio-57530761.html,adondevivir,2900.0,230.0,3.0,4.0,2.0,4.0,31.0,Departamento,-12.083290912686012,-76.96770338247357,La Molina,888e62c703fffff,8.222892142426996,7.780216363838213,76.66666666666667,frontera,exacta,46,6.0,145.7,5.0,62.5,24.0,122.9,15.0,62.5,9.0,104.9,15.0,122.9,11.0,198.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,4,establecido,0,1,0,0,1,884.871562518115,2,3,112.7748487493921,1,1,418.2959606107113,3,9,252.23333195738752,1,2,204.61669242719685,3,11,211.88916331430232,0,0,2826.1997968672417,3,1573,2299,1366
57736168,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-180-m-sup2--en-malecon-de-la-57736168.html,adondevivir,2900.0,180.0,3.0,3.0,2.0,6.0,9.0,Departamento,-12.1128098,-77.0499044,Miraflores,888e62ce4bfffff,1.3833537362909094,7.742509694211191,60.0,ninguno,cuadra,7,6.0,424.9,9.0,563.1,13.0,250.5,18.0,323.0,6.0,432.2,3.0,448.6,12.0,245.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,2,3,307.68323444150514,0,0,1573.9510429491586,0,1,974.6407918433757,6,30,87.58466676393299,4,6,315.7741440639492,1,1,316.363379500035,0,0,5391.008255061464,2,3949,6925,1967
58039141,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-duplex-de-617-m-sup2--cerca-al-58039141.html,adondevivir,5500.0,617.0,4.0,3.0,3.0,5.0,11.0,Departamento,-12.10083271469956,-77.05386614355128,San Isidro,888e62c0a3fffff,1.5771810219161508,6.651473972052643,154.25,ninguno,exacta,23,11.0,471.6,27.0,14.6,35.0,151.1,42.0,152.4,30.0,236.3,17.0,309.5,20.0,119.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,5,establecido,0,1,0,1,2,265.7215658068585,0,0,1229.19827439599,0,2,649.8361260678444,5,33,300.8881230265872,4,11,210.76912736993603,3,9,317.02380139640576,0,0,5480.501463693639,2,1664,2775,797
58122429,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-200-m-sup2--frente-al-parque-58122429.html,adondevivir,2100.0,200.0,3.0,3.0,2.0,14.0,9.0,Departamento,-12.096818047978791,-77.04442102758345,San Isidro,888e62c0bdfffff,1.0289639246376012,5.86743949710308,66.66666666666667,ninguno,exacta,16,12.0,623.4,18.0,150.4,21.0,102.5,12.0,403.8,31.0,158.3,14.0,272.8,41.0,327.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,0,1025.6457027143408,0,0,1191.1518946238018,0,2,877.0746627094646,4,14,139.69036557436266,1,6,144.603734182059,0,10,525.2198974564216,0,0,4376.128599837707,2,1664,2775,797
58157153,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-frente-al-mar-con-terraza-con-o-58157153.html,adondevivir,2200.0,210.0,3.0,2.0,1.0,20.0,15.0,Departamento,-12.1353995,-77.027611,Miraflores,888e62c52dfffff,0.5538666566485406,9.89676491000315,70.0,ninguno,exacta,25,13.0,483.0,17.0,405.0,42.0,216.5,17.0,295.0,24.0,84.6,12.0,129.7,29.0,129.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,5,establecido,0,1,0,0,6,603.0605301402019,1,3,476.4988982968494,0,3,595.578780954796,7,23,111.55546742358405,1,3,329.6273895910861,1,7,163.65265971163157,0,0,3118.9559503906744,2,3949,6925,1967
58185390,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-amoblado-con-vista-al-mar-de-san-miguel.-58185390.html,adondevivir,595.0,50.0,1.0,1.0,1.0,10.0,13.0,Departamento,-12.0926509,-77.0809157,San Miguel,888e62c199fffff,1.4349017968865343,7.676822885647483,50.0,ninguno,exacta,0,21.0,281.1,57.0,281.4,60.0,64.6,10.0,84.8,37.0,309.8,4.0,149.1,14.0,253.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,3,emergente,1,0,0,1,3,285.79619595254405,0,2,862.8992303131015,1,1,477.623031765052,4,25,92.6340523318344,2,13,377.7999463199974,0,4,801.4232921927871,0,0,7847.070239857312,2,1814,1626,1784
58224982,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-2-dorm.-amoblado-a-un-paso-de-58224982.html,adondevivir,1500.0,120.0,2.0,2.0,1.0,2.0,11.0,Departamento,-12.1330598,-77.0263293,Miraflores,888e62c52dfffff,0.4601062061759086,9.639020053382582,60.0,ninguno,exacta,25,13.0,483.0,17.0,405.0,42.0,216.5,17.0,295.0,24.0,84.6,12.0,129.7,29.0,129.1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,6,388.51182204587474,1,3,468.1587260657672,0,2,510.40594611357176,8,23,117.46416329084612,1,9,222.22074405484082,1,12,157.1657647847254,0,0,2914.2880408928436,2,3949,6925,1967
58957619,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-amoblado-con-muebles-de-desing-en-58957619.html,adondevivir,900.0,74.0,1.0,1.0,1.0,4.0,11.0,Departamento,-12.1247619,-77.0222359,Miraflores,888e62c567fffff,1.0925112227953748,8.74002464939116,74.0,ninguno,cuadra,17,19.0,265.9,57.0,254.0,56.0,94.9,58.0,125.7,60.0,297.0,21.0,213.5,60.0,194.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,5,533.9623555389841,0,6,523.9804748783239,1,1,464.34257447696206,6,25,190.76896510574275,4,21,149.23213505389015,5,24,183.19955705312316,0,0,2397.9855144303947,2,3949,6925,1967
